venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,descuento,total,canal
449,1811,238,2024-08-10,1,913.21,0.0,913.21,app
450,8232,192,2025-11-22,1,28.14,0.0,28.14,tienda
451,3844,496,2025-08-22,1,106.35,0.0,106.35,app
452,2528,1034,2024-05-09,3,12.92,0.0,38.76,app
453,5893,1373,2023-08-27,1,10.14,0.0,10.14,telefono
454,2511,83,2023-07-08,1,101.06,0.2,80.85,app
455,2838,1347,2024-07-20,4,90.56,0.0,362.24,web
456,456,1705,2024-10-01,1,1160.04,0.0,1160.04,app
457,5348,887,2025-09-19,2,346.29,0.0,692.58,web
458,1268,257,2025-09-13,3,457.51,0.2,1098.02,app
459,8341,772,2024-05-20,2,39.51,0.0,79.02,telefono
460,7444,1931,2023-10-29,2,165.11,0.2,264.18,web
461,2825,335,2025-11-07,1,520.13,0.0,520.13,tienda
462,5296,1523,2025-09-22,3,7.07,0.0,21.21,web
463,5709,1112,2024-06-12,1,37.51,0.0,37.51,web
464,6583,1241,2023-01-12,2,56.17,0.0,112.34,app
465,4183,1556,2024-09-26,1,11.85,0.0,11.85,web
466,6449,1072,2025-04-30,1,789.66,0.2,631.73,web
467,1668,1063,2024-01-06,2,1415.3,0.0,2830.6,web
468,4683,1301,2023-10-27,3,50.42,0.0,151.26,tienda
469,926,206,2023-05-24,1,13.76,0.0,13.76,web
470,9401,619,2025-10-14,2,881.47,0.05,1674.79,web
471,4002,1894,2024-09-18,1,21.7,0.0,21.7,app
472,6097,1883,2023-08-06,2,71.32,0.0,142.64,telefono
473,4869,1858,2025-02-20,3,135.45,0.1,365.72,tienda
474,269,732,2024-08-08,10,115.1,0.1,1035.9,app
475,635,555,2025-01-04,1,52.65,0.0,52.65,tienda
476,2623,1754,2025-09-28,1,42.85,0.1,38.57,tienda
477,6681,196,2025-04-06,3,94.06,0.2,225.74,tienda
478,6343,900,2025-10-20,1,57.08,0.05,54.23,web
479,1852,995,2023-09-23,1,33.59,0.0,33.59,app
480,4859,1289,2025-04-15,2,25.7,0.05,48.83,web
481,3645,1513,2025-07-13,2,465.11,0.0,930.22,web
482,5628,659,2024-05-19,2,85.24,0.05,161.96,tienda
483,3316,255,2025-09-02,1,685.01,0.3,479.51,web
484,8945,1062,2025-05-27,2,6.6,0.1,11.88,web
485,4700,1933,2025-05-19,1,10.28,0.0,10.28,tienda
486,4256,1305,2024-08-16,2,90.95,0.0,181.9,web
487,6961,849,2025-07-21,2,23.11,0.0,46.22,app
488,7759,1582,2025-10-02,5,36.76,0.1,165.42,web
489,4365,425,2024-04-17,2,14.03,0.0,28.06,web
490,1068,1860,2025-08-18,1,11.29,0.2,9.03,tienda
491,850,369,2024-08-26,1,16.26,0.0,16.26,web
492,3225,786,2022-04-27,1,673.12,0.0,673.12,web
493,7262,243,2023-10-10,1,20.8,0.0,20.8,web
494,6458,1452,2025-11-02,1,315.27,0.0,315.27,web
495,2853,129,2024-02-16,1,4.29,0.0,4.29,tienda
496,43,907,2024-03-03,5,297.92,0.0,1489.6,app
497,6355,407,2024-07-12,5,107.16,0.0,535.8,app
498,5585,1531,2024-12-24,5,91.37,0.0,456.85,tienda
499,7670,589,2025-01-04,2,97.35,0.0,194.7,tienda
500,6789,1078,2024-03-31,4,215.84,0.0,863.36,web
501,2433,1615,2024-09-25,3,12.9,0.0,38.7,web
502,7264,172,2023-11-26,2,60.3,0.05,114.57,app
503,4842,1576,2024-07-03,2,25.74,0.05,48.91,app
504,5687,412,2023-05-13,1,39.15,0.0,39.15,app
505,3540,864,2025-11-13,2,58.37,0.1,105.07,web
506,7860,230,2023-12-28,4,48.63,0.0,194.52,tienda
507,1936,1691,2025-12-28,1,114.26,0.0,114.26,app
508,2013,244,2025-05-12,1,17.09,0.05,16.24,app
509,2336,1397,2024-11-09,1,29.55,0.3,20.68,app
510,7848,11,2024-08-22,1,52.93,0.0,52.93,web
511,7213,1558,2024-08-11,3,5.58,0.0,16.74,web
512,2669,1318,2024-01-18,1,81.16,0.2,64.93,web
513,1408,1213,2022-10-02,5,250.47,0.0,1252.35,app
514,281,882,2025-07-03,1,409.79,0.05,389.3,web
515,6766,1621,2025-08-24,1,851.06,0.05,808.51,tienda
516,5345,1571,2024-12-17,1,335.62,0.2,268.5,web
517,6949,1893,2025-08-16,1,148.87,0.0,148.87,web
518,7021,1043,2025-12-22,1,72.33,0.0,72.33,web
519,8420,1602,2025-11-15,2,115.75,0.2,185.2,tienda
520,4153,340,2024-12-16,1,58.72,0.0,58.72,tienda
521,8244,651,2024-11-11,2,20.89,0.05,39.69,web
522,4349,1452,2025-01-02,2,315.27,0.0,630.54,web
523,7015,1708,2025-12-26,2,222.51,0.1,400.52,app
524,5461,118,2024-08-18,1,258.83,0.0,258.83,tienda
525,9201,1656,2024-11-25,2,6.11,0.0,12.22,app
526,3675,261,2024-01-13,2,128.71,0.0,257.42,web
527,6828,1825,2024-01-21,4,39.42,0.05,149.8,web
528,5911,458,2023-05-22,2,68.34,0.0,136.68,web
529,9986,531,2025-06-01,1,10.8,0.1,9.72,web
530,776,1551,2024-12-23,1,141.3,0.0,141.3,tienda
531,5912,425,2025-04-21,2,14.03,0.0,28.06,web
532,2290,571,2023-12-26,1,524.74,0.0,524.74,app
533,8825,168,2024-09-25,4,68.28,0.2,218.5,web
534,7897,1001,2023-06-28,1,876.1,0.0,876.1,tienda
535,6533,314,2025-07-09,4,524.54,0.0,2098.16,web
536,4784,1509,2023-05-17,1,18.43,0.05,17.51,app
537,6741,216,2025-04-23,10,28.32,0.0,283.2,web
538,5487,10,2024-01-21,1,816.04,0.0,816.04,web
539,2847,1981,2025-05-22,5,24.31,0.1,109.4,web
540,8169,1692,2023-11-06,1,1316.26,0.0,1316.26,web
541,5085,831,2025-08-20,2,1447.19,0.1,2604.94,app
542,2541,1733,2024-10-08,1,69.8,0.05,66.31,web
543,6563,1980,2025-04-01,1,71.22,0.0,71.22,app
544,182,452,2024-04-22,3,7.24,0.2,17.38,web
545,7135,461,2024-11-23,3,53.56,0.05,152.65,tienda
546,4676,156,2023-09-30,2,7.18,0.0,14.36,web
547,6276,1938,2025-06-03,2,47.61,0.0,95.22,tienda
548,1544,657,2025-07-23,4,9.44,0.2,30.21,web
549,7117,431,2024-12-31,2,14.23,0.0,28.46,web
550,7167,1362,2025-05-28,3,415.84,0.0,1247.52,web
551,7349,1183,2024-03-04,1,393.29,0.0,393.29,web
552,4638,862,2024-08-28,1,30.11,0.0,30.11,app
553,6335,485,2024-05-02,1,330.65,0.1,297.58,web
554,5441,897,2023-06-17,10,10.63,0.1,95.67,web
555,2296,741,2024-03-05,1,7.54,0.0,7.54,tienda
556,232,1465,2025-01-15,2,27.95,0.0,55.9,web
557,4132,1626,2024-10-27,1,30.53,0.0,30.53,web
558,8117,1204,2025-05-30,5,97.41,0.0,487.05,web
559,3175,1829,2025-12-17,1,17.4,0.0,17.4,web
560,7426,1244,2024-02-03,2,326.49,0.05,620.33,tienda
561,6328,437,2025-07-23,1,38.15,0.0,38.15,tienda
562,3506,1343,2024-10-05,3,13.14,0.0,39.42,tienda
563,8,98,2023-11-04,3,1028.87,0.05,2932.28,app
564,4304,599,2024-10-09,2,81.98,0.1,147.56,tienda
565,3912,852,2024-02-19,2,172.08,0.0,344.16,web
566,1354,975,2024-12-22,1,109.12,0.0,109.12,web
567,8159,1257,2025-06-09,1,69.72,0.1,62.75,app
568,9535,216,2024-07-19,2,28.32,0.05,53.81,web
569,1191,1141,2025-01-21,3,389.52,0.1,1051.7,web
570,2276,1682,2023-11-26,1,59.88,0.0,59.88,tienda
571,6257,1319,2025-01-10,2,17.21,0.1,30.98,web
572,9494,1837,2025-10-08,1,39.22,0.0,39.22,tienda
573,9332,707,2025-11-03,2,26.52,0.05,50.39,tienda
574,9306,57,2025-12-15,1,113.19,0.0,113.19,app
575,4387,258,2025-12-27,2,49.54,0.0,99.08,telefono
576,9852,1855,2024-08-22,1,1304.37,0.0,1304.37,web
577,3622,673,2025-05-31,1,159.67,0.0,159.67,app
578,862,1432,2025-06-21,3,1030.95,0.2,2474.28,web
579,6975,1507,2025-08-14,2,669.34,0.0,1338.68,tienda
580,5503,411,2025-12-19,10,218.98,0.0,2189.8,web
581,7954,892,2025-04-21,1,13.42,0.1,12.08,tienda
582,6138,23,2024-12-28,2,245.74,0.05,466.91,telefono
583,8181,1164,2025-12-29,3,299.72,0.0,899.16,web
584,3412,1354,2025-12-20,3,59.18,0.2,142.03,app
585,2856,1232,2024-10-05,4,982.81,0.0,3931.24,app
586,7512,1569,2024-08-24,2,426.15,0.0,852.3,app
587,4941,1211,2023-02-26,5,23.06,0.1,103.77,telefono
588,1768,1293,2025-08-12,1,39.45,0.0,39.45,tienda
589,3727,938,2024-12-02,3,236.57,0.0,709.71,web
590,7969,840,2024-08-10,1,78.13,0.0,78.13,app
591,9226,1995,2023-11-14,1,200.38,0.2,160.3,app
592,7541,240,2023-11-03,1,12.58,0.0,12.58,web
593,7115,1271,2024-07-17,1,17.28,0.05,16.42,web
594,8078,1661,2023-09-26,1,52.63,0.05,50.0,app
595,1972,434,2025-05-14,1,225.67,0.0,225.67,web
596,5731,807,2025-04-01,1,48.92,0.0,48.92,tienda
597,5868,1217,2025-04-12,5,357.64,0.3,1251.74,app
598,9449,1472,2023-12-18,4,5.3,0.0,21.2,app
599,148,1591,2024-01-10,4,33.09,0.0,132.36,app
600,9691,1182,2023-08-21,2,9.5,0.05,18.05,tienda
601,7192,1867,2025-01-03,2,123.1,0.0,246.2,app
602,224,1016,2024-03-07,1,79.14,0.0,79.14,tienda
603,5149,1647,2025-02-15,5,675.93,0.05,3210.67,web
604,702,436,2023-12-27,3,893.7,0.0,2681.1,web
605,5960,1766,2025-03-17,2,980.59,0.0,1961.18,web
606,4495,1170,2024-09-08,1,24.14,0.0,24.14,telefono
607,7669,1202,2023-07-06,2,1107.1,0.1,1992.78,app
608,5729,291,2024-05-14,2,822.48,0.0,1644.96,tienda
609,7815,1405,2025-04-08,2,320.16,0.05,608.3,web
610,3663,91,2022-04-18,2,1082.58,0.0,2165.16,web
611,8543,127,2023-02-16,1,59.99,0.0,59.99,app
612,8640,1903,2025-07-14,1,48.1,0.05,45.7,tienda
613,6476,1639,2025-02-22,1,38.48,0.3,26.94,web
614,2614,464,2023-10-07,5,161.62,0.1,727.29,tienda
615,9906,1354,2025-01-14,1,59.18,0.0,59.18,web
616,8149,390,2024-03-31,1,371.29,0.0,371.29,app
617,8491,931,2025-07-11,4,460.91,0.0,1843.64,web
618,110,1949,2025-03-12,1,18.06,0.0,18.06,app
619,8234,311,2024-09-05,1,255.89,0.2,204.71,web
620,2139,571,2023-09-15,2,524.74,0.1,944.53,app
621,5046,1498,2025-01-31,2,1.92,0.0,3.84,web
622,6974,259,2023-05-06,3,54.56,0.0,163.68,app
623,4091,928,2025-02-19,4,84.23,0.0,336.92,app
624,2399,969,2023-11-23,3,37.87,0.1,102.25,web
625,4963,1281,2022-08-31,3,364.72,0.0,1094.16,tienda
626,2968,71,2025-12-18,1,1.86,0.05,1.77,app
627,6079,1033,2025-11-21,1,50.5,0.05,47.97,web
628,1078,1763,2024-02-13,1,31.16,0.2,24.93,tienda
629,4072,1497,2022-10-24,4,23.25,0.0,93.0,web
630,5838,275,2025-06-10,2,215.61,0.0,431.22,telefono
631,9897,212,2025-05-21,1,94.32,0.0,94.32,web
632,4924,621,2025-08-17,2,80.02,0.0,160.04,web
633,4245,1416,2025-07-01,2,93.14,0.0,186.28,web
634,9884,1723,2025-10-14,1,54.23,0.0,54.23,app
635,9243,100,2025-11-01,1,3.54,0.0,3.54,web
636,6660,1836,2025-03-10,2,86.76,0.1,156.17,app
637,5398,645,2025-05-27,1,56.84,0.0,56.84,web
638,2683,1890,2025-07-27,1,405.92,0.0,405.92,app
639,6162,414,2023-05-11,1,22.08,0.2,17.66,tienda
640,8309,677,2025-01-16,1,111.33,0.2,89.06,web
641,9806,11,2023-10-01,1,52.93,0.2,42.34,web
642,1682,865,2024-01-07,10,927.07,0.0,9270.7,web
643,2711,75,2024-08-22,2,38.83,0.0,77.66,tienda
644,8827,477,2024-05-02,1,162.35,0.1,146.12,app
645,8584,446,2023-04-27,1,8.79,0.0,8.79,web
646,7100,1397,2024-12-21,4,29.55,0.0,118.2,app
647,1024,1761,2023-08-12,2,456.59,0.0,913.18,web
648,6995,69,2025-06-14,5,289.39,0.0,1446.95,app
649,4662,1201,2024-10-22,2,75.49,0.0,150.98,web
650,3685,1675,2024-11-04,1,8.24,0.1,7.42,tienda
651,2472,490,2023-11-22,2,25.37,0.05,48.2,web
652,3141,510,2025-12-01,1,1051.63,0.05,999.05,app
653,5314,113,2024-05-25,1,393.68,0.0,393.68,app
654,1589,344,2025-08-11,10,28.58,0.1,257.22,web
655,5056,1602,2025-01-28,2,115.75,0.0,231.5,web
656,486,1765,2024-11-03,1,54.9,0.0,54.9,app
657,4095,6,2024-06-02,4,2.28,0.0,9.12,telefono
658,9583,888,2025-01-01,3,50.27,0.0,150.81,web
659,7324,413,2025-04-04,2,22.95,0.2,36.72,tienda
660,694,493,2024-03-06,1,19.65,0.05,18.67,app
661,6806,218,2025-11-06,1,37.87,0.1,34.08,telefono
662,1936,1866,2025-10-17,4,6.13,0.0,24.52,web
663,4718,74,2025-10-18,10,1479.3,0.0,14793.0,tienda
664,2916,627,2025-04-03,2,78.52,0.0,157.04,app
665,9332,250,2024-07-21,4,38.35,0.0,153.4,web
666,547,1589,2023-07-31,3,15.82,0.0,47.46,app
667,8788,1544,2024-07-27,2,11.88,0.0,23.76,tienda
668,6940,864,2025-06-27,1,58.37,0.2,46.7,tienda
669,3605,1874,2025-04-23,3,63.72,0.1,172.04,web
670,8773,1074,2024-07-17,2,263.93,0.0,527.86,app
671,4050,1064,2025-11-19,1,4.57,0.0,4.57,app
672,6905,1256,2024-09-04,1,33.06,0.0,33.06,web
673,7832,1006,2023-02-07,10,41.45,0.05,393.78,web
674,2836,1695,2025-01-28,4,273.74,0.05,1040.21,tienda
675,724,1176,2025-01-07,2,76.28,0.2,122.05,app
676,8654,1439,2025-05-14,1,528.28,0.2,422.62,web
677,2280,381,2025-05-12,2,28.11,0.0,56.22,web
678,9310,143,2025-11-13,1,311.12,0.1,280.01,telefono
679,3110,1739,2022-08-02,1,21.16,0.0,21.16,web
680,4143,345,2023-11-18,1,48.1,0.0,48.1,web
681,4300,1773,2024-01-11,1,18.24,0.0,18.24,tienda
682,4647,1710,2024-10-30,1,1325.39,0.0,1325.39,web
683,9615,822,2024-05-27,1,54.36,0.05,51.64,web
684,2412,1889,2024-10-07,1,56.77,0.0,56.77,web
685,6008,1943,2023-05-11,2,72.91,0.0,145.82,web
686,2916,280,2023-12-24,1,33.61,0.1,30.25,app
687,1279,1162,2024-10-25,2,51.79,0.0,103.58,web
688,2864,1086,2025-01-06,1,50.09,0.1,45.08,tienda
689,5472,365,2025-01-08,3,54.01,0.0,162.03,tienda
690,5996,1266,2024-09-28,1,43.41,0.05,41.24,tienda
691,2615,296,2025-09-30,5,42.8,0.1,192.6,app
692,9866,477,2025-08-18,1,162.35,0.0,162.35,web
693,3604,1570,2025-08-30,1,41.5,0.0,41.5,web
694,8289,1072,2024-10-28,2,789.66,0.1,1421.39,app
695,352,606,2025-02-03,5,323.14,0.0,1615.7,web
696,6877,293,2024-10-18,5,184.89,0.0,924.45,web
697,3001,1374,2024-11-03,4,1462.51,0.2,4680.03,web
698,5325,1712,2023-12-23,4,113.93,0.0,455.72,web
699,8337,1576,2025-09-01,1,25.74,0.2,20.59,web
700,7180,557,2025-08-31,4,1213.21,0.3,3396.99,telefono
701,3567,1664,2025-10-29,4,1321.22,0.0,5284.88,app
702,7262,1583,2024-12-19,1,20.49,0.0,20.49,web
703,4136,601,2024-11-26,2,93.73,0.0,187.46,web
704,645,78,2024-12-13,1,132.1,0.3,92.47,app
705,6576,1668,2025-09-21,4,31.97,0.0,127.88,app
706,9355,1527,2025-09-20,4,133.91,0.0,535.64,app
707,837,1820,2025-03-01,4,81.81,0.0,327.24,app
708,6803,12,2025-05-20,1,257.24,0.1,231.52,app
709,8365,1003,2025-06-29,2,394.12,0.1,709.42,app
710,5895,1746,2024-04-18,2,327.75,0.3,458.85,web
711,4834,705,2023-12-05,2,82.07,0.0,164.14,web
712,2334,748,2025-08-07,3,14.33,0.2,34.39,app
713,1914,799,2023-12-29,1,12.91,0.05,12.26,app
714,3944,1870,2025-06-20,1,8.87,0.0,8.87,tienda
715,6341,736,2024-01-21,2,76.68,0.2,122.69,web
716,3106,469,2025-11-07,2,513.4,0.0,1026.8,web
717,4858,873,2025-07-19,1,11.78,0.0,11.78,app
718,5932,1778,2023-07-21,1,27.59,0.0,27.59,app
719,2065,1112,2025-01-03,1,37.51,0.1,33.76,app
720,7347,1504,2025-08-22,2,181.33,0.0,362.66,web
721,6214,175,2025-01-06,1,52.69,0.05,50.06,tienda
722,5840,1024,2024-01-14,1,96.08,0.05,91.28,tienda
723,4758,1251,2025-01-14,1,46.8,0.05,44.46,app
724,3623,1551,2025-03-13,1,141.3,0.0,141.3,app
725,5437,1052,2025-12-16,1,476.22,0.0,476.22,web
726,7598,1809,2023-08-27,1,19.6,0.1,17.64,tienda
727,6995,1207,2024-06-24,2,50.65,0.3,70.91,web
728,7312,1186,2023-02-24,1,96.95,0.0,96.95,web
729,2061,1769,2025-04-06,2,33.31,0.0,66.62,web
730,7748,1175,2024-08-28,1,104.14,0.0,104.14,web
731,3321,310,2022-08-14,3,1460.65,0.0,4381.95,web
732,2296,626,2022-11-20,3,236.61,0.1,638.85,web
733,1193,461,2025-12-24,3,53.56,0.0,160.68,tienda
734,8272,5,2024-12-16,5,393.24,0.0,1966.2,app
735,6157,1038,2024-07-21,1,91.46,0.0,91.46,tienda
736,8381,740,2024-09-21,3,26.73,0.2,64.15,web
737,5554,1712,2024-11-13,1,113.93,0.0,113.93,app
738,8574,730,2025-11-09,4,111.87,0.05,425.11,tienda
739,5505,530,2024-12-15,1,528.98,0.2,423.18,web
740,6385,139,2023-08-22,4,33.7,0.05,128.06,tienda
741,564,494,2024-12-10,10,411.86,0.0,4118.6,app
742,6624,879,2025-10-26,1,56.95,0.0,56.95,tienda
743,5908,987,2024-06-16,3,48.89,0.0,146.67,web
744,2384,718,2025-10-01,4,358.77,0.2,1148.06,app
745,1110,1094,2024-02-14,3,274.4,0.0,823.2,app
746,3443,725,2023-03-28,1,22.62,0.0,22.62,web
747,606,60,2024-11-11,3,37.85,0.05,107.87,app
748,5938,983,2024-04-10,1,522.81,0.0,522.81,app
749,5410,263,2023-02-21,2,363.4,0.0,726.8,app
750,9167,1112,2025-08-23,3,37.51,0.1,101.28,web
751,5133,1323,2025-11-07,1,539.65,0.0,539.65,web
752,7233,109,2024-11-27,1,326.4,0.0,326.4,web
753,6560,387,2025-07-27,4,52.84,0.0,211.36,web
754,6920,1285,2022-10-13,3,91.72,0.0,275.16,app
755,3092,1118,2025-09-19,1,14.44,0.1,13.0,app
756,4147,1412,2025-01-03,1,24.08,0.05,22.88,web
757,1176,1698,2024-10-31,1,92.44,0.0,92.44,telefono
758,6428,915,2023-02-13,1,67.48,0.1,60.73,tienda
759,2990,1221,2025-08-08,1,58.43,0.0,58.43,app
760,5437,158,2025-01-06,2,30.84,0.0,61.68,tienda
761,9202,1377,2025-02-14,2,917.34,0.2,1467.74,tienda
762,6757,149,2025-12-03,5,61.23,0.0,306.15,tienda
763,2644,1143,2023-05-08,4,93.02,0.0,372.08,app
764,5104,1659,2024-06-22,2,17.61,0.0,35.22,tienda
765,5951,919,2024-09-29,4,96.16,0.0,384.64,tienda
766,8476,462,2025-12-13,3,9.25,0.05,26.36,tienda
767,7888,225,2023-10-28,1,103.91,0.0,103.91,tienda
768,3112,1826,2024-01-23,1,88.89,0.0,88.89,web
769,9184,133,2025-02-14,1,92.02,0.0,92.02,web
770,1444,1646,2025-05-12,2,99.5,0.0,199.0,web
771,2729,544,2024-06-24,1,90.83,0.1,81.75,app
772,340,246,2025-05-09,3,30.7,0.1,82.89,app
773,3072,957,2025-04-10,1,604.0,0.05,573.8,app
774,4136,205,2024-06-30,1,5.28,0.0,5.28,app
775,2378,1119,2025-11-21,1,1.57,0.1,1.41,tienda
776,119,615,2024-08-14,5,265.03,0.0,1325.15,app
777,98,303,2025-02-27,1,452.71,0.1,407.44,app
778,9226,847,2025-01-21,2,14.1,0.0,28.2,app
779,7282,936,2025-03-02,1,15.34,0.0,15.34,web
780,6906,1987,2024-02-10,1,91.35,0.0,91.35,tienda
781,7810,1823,2024-05-22,3,257.49,0.0,772.47,app
782,6867,9,2024-10-12,3,37.08,0.0,111.24,tienda
783,621,30,2022-06-25,1,59.42,0.05,56.45,web
784,9248,54,2025-01-14,2,7.44,0.0,14.88,tienda
785,4282,404,2025-08-11,2,461.14,0.05,876.17,tienda
786,4509,1721,2025-07-18,1,81.01,0.0,81.01,telefono
787,8857,1282,2025-10-11,1,13.07,0.0,13.07,tienda
788,2013,1687,2025-03-22,1,772.57,0.05,733.94,tienda
789,3085,372,2022-09-27,2,58.83,0.0,117.66,web
790,8527,953,2024-10-31,1,544.98,0.05,517.73,web
791,5156,1937,2023-11-02,1,393.72,0.2,314.98,tienda
792,4193,645,2024-11-13,2,56.84,0.2,90.94,web
793,9525,277,2025-08-25,1,19.32,0.2,15.46,web
794,8875,291,2023-12-10,5,822.48,0.0,4112.4,web
795,8864,1422,2025-09-02,1,147.84,0.0,147.84,web
796,2090,349,2023-11-26,2,29.51,0.0,59.02,web
797,8410,1732,2024-09-26,1,206.74,0.2,165.39,web
798,6488,232,2024-10-29,1,1381.58,0.0,1381.58,web
799,6842,1074,2025-03-08,1,263.93,0.0,263.93,app
800,481,231,2022-09-22,4,79.03,0.0,316.12,web
801,5499,430,2023-06-13,3,20.58,0.0,61.74,web
802,2147,754,2024-10-12,1,54.73,0.1,49.26,tienda
803,9263,320,2025-02-14,1,16.03,0.3,11.22,app
804,5557,1160,2025-07-30,1,250.51,0.2,200.41,tienda
805,6097,542,2025-10-06,3,389.84,0.0,1169.52,tienda
806,2396,1559,2023-05-17,1,21.89,0.0,21.89,tienda
807,4206,1890,2024-12-20,10,405.92,0.05,3856.24,web
808,5245,1695,2025-08-24,2,273.74,0.0,547.48,app
809,8084,1595,2025-07-06,3,460.43,0.0,1381.29,app
810,6037,650,2025-08-02,5,288.03,0.0,1440.15,app
811,1111,1028,2024-10-11,1,17.94,0.0,17.94,telefono
812,4487,1496,2024-01-11,4,26.0,0.0,104.0,web
813,2929,1417,2025-03-04,1,387.48,0.0,387.48,app
814,5346,750,2025-08-17,2,342.41,0.3,479.37,web
815,4670,1262,2025-07-03,1,118.12,0.0,118.12,web
816,223,859,2025-11-01,3,98.91,0.0,296.73,telefono
817,2042,79,2025-08-30,1,21.61,0.0,21.61,tienda
818,6521,1297,2025-11-29,2,592.68,0.0,1185.36,web
819,5396,173,2023-07-23,1,17.64,0.3,12.35,app
820,534,1941,2025-08-07,3,337.36,0.0,1012.08,app
821,5907,1472,2024-05-02,1,5.3,0.05,5.03,web
822,4994,1919,2024-03-09,4,90.72,0.0,362.88,web
823,1474,5,2025-05-26,1,393.24,0.1,353.92,tienda
824,21,1743,2025-07-26,5,349.11,0.1,1571.0,app
825,3321,1738,2022-04-29,3,262.52,0.0,787.56,tienda
826,7748,1518,2024-03-19,1,41.63,0.05,39.55,web
827,1301,1465,2025-06-17,4,27.95,0.0,111.8,web
828,9431,1873,2025-06-06,2,214.31,0.05,407.19,app
829,5379,220,2022-11-22,5,32.38,0.05,153.8,app
830,7522,337,2025-06-16,3,114.45,0.0,343.35,web
831,9760,1938,2022-05-18,2,47.61,0.2,76.18,app
832,2600,1246,2025-10-19,1,71.93,0.0,71.93,app
833,5762,491,2025-01-05,3,16.03,0.0,48.09,telefono
834,3379,256,2024-08-20,1,37.55,0.0,37.55,web
835,845,1258,2024-11-05,4,17.59,0.0,70.36,web
836,7883,73,2025-09-18,4,39.42,0.0,157.68,web
837,114,557,2023-02-23,4,1213.21,0.1,4367.56,web
838,8661,1367,2025-07-21,1,488.48,0.1,439.63,telefono
839,7898,993,2025-08-06,4,925.47,0.0,3701.88,tienda
840,6315,235,2024-08-06,4,47.39,0.0,189.56,web
841,5832,643,2025-09-23,4,48.91,0.1,176.08,web
842,8430,952,2024-12-16,3,33.0,0.2,79.2,web
843,560,867,2025-12-14,1,28.55,0.0,28.55,app
844,7300,246,2025-03-17,1,30.7,0.1,27.63,web
845,1775,481,2023-03-13,1,51.75,0.1,46.58,web
846,200,590,2025-03-18,2,19.94,0.2,31.9,web
847,3081,400,2023-10-23,1,17.08,0.05,16.23,app
848,3230,1064,2025-10-14,1,4.57,0.0,4.57,web
849,1899,165,2024-02-07,2,232.18,0.0,464.36,web
850,7048,1425,2023-04-24,1,103.72,0.0,103.72,web
851,5527,1782,2023-07-29,1,112.55,0.1,101.3,app
852,9189,1036,2025-02-24,2,116.36,0.0,232.72,web
853,7556,1396,2023-11-07,1,115.9,0.0,115.9,web
854,8233,1220,2024-12-20,3,365.03,0.0,1095.09,app
855,9010,1756,2023-01-18,1,177.85,0.0,177.85,web
856,8031,1066,2024-11-05,3,3.24,0.3,6.8,app
857,1160,1508,2025-07-01,2,291.84,0.05,554.5,web
858,1824,301,2024-09-14,1,144.7,0.0,144.7,app
859,4004,1022,2025-01-25,1,514.63,0.0,514.63,tienda
860,3288,1445,2025-08-06,1,378.7,0.0,378.7,app
861,8841,402,2024-05-23,4,79.18,0.1,285.05,web
862,5203,156,2025-11-05,1,7.18,0.0,7.18,app
863,8735,841,2025-04-05,2,59.74,0.0,119.48,tienda
864,3852,143,2025-07-06,3,311.12,0.1,840.02,web
865,9047,1472,2023-06-28,3,5.3,0.0,15.9,app
866,720,1710,2023-10-23,2,1325.39,0.05,2518.24,web
867,4438,899,2024-06-04,1,175.85,0.0,175.85,tienda
868,8994,62,2024-01-10,4,33.52,0.3,93.86,app
869,4477,109,2025-08-27,1,326.4,0.0,326.4,tienda
870,7262,356,2023-08-12,1,574.55,0.2,459.64,web
871,3580,1413,2025-06-07,1,49.56,0.0,49.56,web
872,8259,1777,2025-07-08,1,918.3,0.0,918.3,web
873,6246,1736,2023-02-04,2,304.24,0.0,608.48,tienda
874,8081,883,2023-08-14,1,232.98,0.05,221.33,web
875,5321,1683,2024-08-14,2,22.66,0.0,45.32,telefono
876,6309,1969,2024-07-11,1,30.05,0.0,30.05,app
877,5238,1511,2024-03-11,1,38.52,0.0,38.52,tienda
878,5615,440,2025-06-26,1,137.56,0.0,137.56,tienda
879,6820,63,2024-12-01,1,207.63,0.05,197.25,telefono
880,1187,308,2025-03-07,1,77.27,0.2,61.82,web
881,7632,1786,2024-08-15,1,109.32,0.0,109.32,telefono
882,3523,1239,2024-11-11,1,78.42,0.05,74.5,web
883,119,1775,2024-08-24,4,136.97,0.05,520.49,web
884,6365,1992,2025-02-13,3,361.13,0.2,866.71,app
885,6061,1199,2023-09-30,2,245.33,0.0,490.66,web
886,7189,1466,2023-03-06,3,436.55,0.0,1309.65,web
887,9984,1338,2025-09-16,2,191.46,0.0,382.92,app
888,4586,348,2023-10-09,1,84.57,0.1,76.11,web
889,9717,927,2023-06-17,5,77.04,0.0,385.2,web
890,5712,381,2023-12-11,2,28.11,0.0,56.22,tienda
891,3548,1904,2024-11-20,5,49.98,0.05,237.4,app
892,6709,667,2023-11-30,3,66.75,0.3,140.17,web
893,1939,1695,2023-07-12,1,273.74,0.0,273.74,web
894,9650,646,2024-05-11,1,1283.54,0.0,1283.54,tienda
895,4399,22,2025-08-08,1,12.83,0.0,12.83,app
896,99,305,2024-04-15,2,552.54,0.05,1049.83,web
